Impulse Response	AudioTools 	v10.22.5 Greg’s iPhone battery  87%	6/18/19, 8:40 PM	Internal Mic 4 Low Range	297E0D2C-2342-481F-B5E1-E5B9DE515A74
IR File Creation Date   	IR Length (s)	Full IR Length (s)	T30 Mid (s)	T30 1kHz (s)	C50 Mid (dB)	C80 Mid (dB)	EDT Mid (s)	BR (s)	S/N Avg (dB)	CT Mid (s)	RT60
2019-06-19 00:40:52 +0000	1.984	1.984	0.042	0.009	25.009	25.838	0.025	4.04	74.394	0.002	0

Octave Band	EDT (s)	T20(s)	T30 (s)	C50 (dB)	C80 (dB)	Definition (dB)	S/N (dB)	CT (s)
-58.9	0.372
-57.1	0.375
-57.8	0.378
-57.3	0.381
-60.1	0.384
-59.6	0.387
-55.7	0.391
-57.4	0.394
-59.6	0.397
-59.8	0.4
-58.9	0.403
-59.7	0.406
-61.7	0.409
-58.7	0.413
-56.2	0.416
-59.4	0.419
-60	0.422
-58.6	0.425
-56.7	0.428
-59.3	0.432
-60.3	0.435
-59.6	0.438
-58.7	0.441
-60.8	0.444
-62	0.447
-60.5	0.45
-59.4	0.454
-58.4	0.457
-59.6	0.46
-61.7	0.463
-61.1	0.466
-57.9	0.469
-57.3	0.473
-59.9	0.476
-61	0.479
-61.7	0.482
-59.4	0.485
-60.8	0.488
-60.5	0.491
-59.3	0.495
-60.7	0.498
-64	0.501
-61.7	0.504
-61.3	0.507
-61.2	0.51
-59.8	0.514
-62.9	0.517
-62.7	0.52
-59.1	0.523
-58.7	0.526
-64	0.529
-61.5	0.532
-59.4	0.536
-61	0.539
-61.9	0.542
-61.9	0.545
-60.2	0.548
-61.7	0.551
-59.8	0.555
-61.2	0.558
-63.4	0.561
-61.7	0.564
-62.8	0.567
-60.7	0.57
-61.1	0.573
-61	0.577
-62.1	0.58
-61.1	0.583
-64.9	0.586
-62	0.589
-62.7	0.592
-64.7	0.596
-58.2	0.599
-65.9	0.602
-64.6	0.605
-62.6	0.608
-60.9	0.611
-64.3	0.614
-64	0.618
-64.8	0.621
-63.1	0.624
-65.1	0.627
-64.8	0.63
-64.8	0.633
-62.1	0.637
-64.6	0.64
-67	0.643
-66	0.646
-66.2	0.649
-64.6	0.652
-65.5	0.656
-61.3	0.659
-63.8	0.662
-62.6	0.665
-66.3	0.668
-66.5	0.671
-63.2	0.674
-67.3	0.678
-64.4	0.681
-64	0.684
-62	0.687
-63.7	0.69
-61.7	0.693
-65.9	0.697
-65.2	0.7
-64	0.703
-66.9	0.706
-65.8	0.709
-65.5	0.712
